CODEINTE,CODECATE,PRIMETOTALE,Cluster,CODEASSU
2478,401,65428.0,0,12883
2478,400,1869231.0,1,8043
2478,403,68050.0,0,9485
2478,403,98058.0,0,11263
2478,403,242927.0,0,8215
2478,403,335535.0,0,9289
2478,402,138980.0,0,12981
2478,403,213200.0,0,12438
2478,401,73427.0,0,12144
2478,405,13413.0,2,10457
2478,402,175359.0,0,10943
2478,401,85577.0,0,11408
2478,401,119229.0,0,12322
2478,402,152903.0,0,8189
2478,401,90694.0,0,12037
2478,401,87231.0,0,10398
2478,401,92774.0,0,13828
2478,401,74691.0,0,9544
2478,401,134647.0,0,13316
2478,401,115773.0,0,15021
2478,401,41965.0,2,13400
2478,402,87805.0,0,12953
2478,401,18214.0,2,11104
2478,401,19156.0,2,9026
2478,401,148412.0,0,10805
2478,401,125703.0,0,8898
2478,401,107159.0,0,12969
2478,401,110598.0,0,11260
2478,403,264431.0,0,8215
2478,401,75270.0,0,13372
2478,403,71873.0,0,8215
2478,403,23168.0,2,8215
2478,403,287512.0,0,14443
2478,401,84261.0,0,8088
2478,403,159451.0,0,9544
2478,401,139913.0,0,10847
2478,401,28427.0,2,9828
2478,401,76125.0,0,13105
2478,402,36304.0,2,8150
2478,403,94163.0,0,8215
2478,401,64330.0,0,9770
2478,401,23282.0,2,9829
2478,401,21580.0,2,12011
2478,401,112794.0,0,12012
2478,401,144126.0,0,11702
2478,403,318108.0,0,9099
2478,401,23053.0,2,11132
2478,402,179165.0,0,8215
2478,403,98145.0,0,8215
2478,401,48699.0,2,11131
2478,405,17768.0,2,11721
2478,401,116282.0,0,13898
2478,402,208923.0,0,10709
2478,401,101829.0,0,10498
2478,402,39776.0,2,13128
2478,401,182342.0,0,8215
2478,402,164910.0,0,13785
2478,405,26735.0,2,8083
2478,401,23605.0,2,8760
2478,401,100578.0,0,8914
2478,402,176147.0,0,8914
2478,401,88609.0,0,9160
2478,401,23181.0,2,9466
2478,402,172761.0,0,15055
2478,401,127134.0,0,8508
2478,402,135828.0,0,10318
2478,401,145012.0,0,14102
2478,402,183122.0,0,8555
2478,401,96951.0,0,13429
2478,401,133679.0,0,8254
2478,401,94429.0,0,8660
2478,401,79125.0,0,11647
2478,401,138281.0,0,9969
2478,401,82371.0,0,13318
2478,402,150371.0,0,9051
2478,402,125176.0,0,10160
2478,402,135212.0,0,9126
2478,401,145238.0,0,8189
2478,402,173872.0,0,8189
2478,401,135448.0,0,13026
2478,401,111178.0,0,14641
2478,403,98045.0,0,9099
2478,401,133659.0,0,14404
2478,403,193294.0,0,12438
2478,402,93768.0,0,11647
2478,401,62892.0,0,9331
2478,401,147703.0,0,9920
2478,403,261927.0,0,26436
2478,401,27300.0,2,21919
2478,401,123825.0,0,22681
2478,403,98082.0,0,9099
2478,403,111488.0,0,9099
2478,401,78111.0,0,21107
2478,401,79378.0,0,21723
2478,400,759418.0,1,21025
2478,401,22037.0,2,21497
2478,401,138685.0,0,20889
2478,402,153723.0,0,8259
2478,403,322133.0,0,23406
2478,403,267890.0,0,8215
2478,402,34680.0,2,22398
2478,400,58765.0,2,21025
2478,401,88602.0,0,9288
2478,407,99308.0,0,13907
2478,402,83931.0,0,20534
2478,401,33508.0,2,22425
2478,401,92821.0,0,8898
2478,401,58411.0,2,21452
2478,403,331481.0,0,23406
2478,401,21989.0,2,21303
2478,401,96732.0,0,13372
2478,402,195037.0,0,14552
2478,402,41566.0,2,22317
2478,401,39494.0,2,21497
2478,403,98143.0,0,23406
2478,401,85328.0,0,13372
2478,402,189085.0,0,21141
2478,407,91958.0,0,22749
2478,401,42979.0,2,9466
2478,401,377029.0,0,12117
2478,401,104632.0,0,22163
2478,401,81378.0,0,21275
2478,402,139295.0,0,22445
2478,401,55290.0,2,9288
2478,401,81974.0,0,8357
2478,401,81347.0,0,10836
2478,401,21374.0,2,11844
2478,403,276567.0,0,8215
2478,403,98144.0,0,8215
2478,401,22585.0,2,21303
2478,402,145092.0,0,22618
2478,402,169842.0,0,12943
2478,401,81242.0,0,12313
2478,403,98145.0,0,8871
2478,403,288108.0,0,8215
2478,402,126774.0,0,8259
2478,401,29804.0,2,14404
2478,403,98140.0,0,8215
2478,401,113390.0,0,13871
2478,402,115993.0,0,8150
2478,402,129845.0,0,14729
2478,401,23163.0,2,9001
2478,401,29685.0,2,23031
2478,402,44851.0,2,12733
2478,401,87018.0,0,21953
2478,403,287194.0,0,10042
2478,401,23867.0,2,13400
2478,401,74023.0,0,12144
2478,401,98639.0,0,22445
2478,401,37574.0,2,22602
2478,403,270604.0,0,10943
2478,402,32878.0,2,21879
2478,401,78074.0,0,20818
2478,401,43992.0,2,9288
2478,403,303783.0,0,9360
2478,402,203556.0,0,22882
2478,401,100310.0,0,11581
2478,402,24473.0,2,22046
2478,401,103219.0,0,8357
2478,401,127730.0,0,8357
2478,402,121956.0,0,14552
2478,404,248097.0,0,23001
2478,401,59007.0,2,21402
2478,401,69973.0,0,20578
2478,407,23234.0,2,10155
2478,401,24374.0,2,23134
2478,403,302549.0,0,9289
2478,402,73782.0,0,9380
2478,401,29023.0,2,18750
2478,401,126299.0,0,26898
2478,402,88288.0,0,14428
2478,401,27234.0,2,21073
2478,401,22078.0,2,21070
2478,404,59133.0,2,22331
2478,401,25185.0,2,22335
2478,401,68598.0,0,12023
2478,401,104446.0,0,13604
2478,401,92721.0,0,12644
2478,402,139576.0,0,12981
2478,403,93461.0,0,9289
2478,401,26316.0,2,24418
2478,403,309746.0,0,10804
2478,403,213796.0,0,12438
2478,401,109254.0,0,25557
2478,401,38263.0,2,8128
2478,401,74903.0,0,13541
2478,400,865045.0,1,26978
2478,401,24462.0,2,23622
2478,401,19119.0,2,23711
2478,402,153499.0,0,8189
2478,401,125822.0,0,8189
2478,403,322729.0,0,9099
2478,401,119825.0,0,11528
2478,402,84527.0,0,12733
2478,401,145608.0,0,25151
2478,401,66453.0,0,11849
2478,402,34083.0,2,10848
2478,401,53773.0,2,25483
2478,401,42561.0,2,13400
2478,402,79154.0,0,12953
2478,401,112840.0,0,10697
2478,403,82457.0,0,20707
2478,401,101174.0,0,24721
2478,401,142858.0,0,9643
2478,405,17218.0,2,23434
2478,401,40090.0,2,21308
2478,401,85924.0,0,9618
2478,401,38983.0,2,21873
2478,401,32091.0,2,8661
2478,403,207824.0,0,20549
2478,401,28105.0,2,21532
2478,403,77495.0,0,21532
2478,403,79485.0,0,21532
2478,401,35402.0,2,21091
2478,402,182658.0,0,22333
2478,403,74715.0,0,23511
2478,401,59139.0,2,9939
2478,402,49011.0,2,20707
2478,402,75244.0,0,21264
2478,401,33261.0,2,9770
2478,401,140509.0,0,10847
2478,400,100588.0,0,21025
2478,401,35893.0,2,9001
2478,402,139624.0,0,8215
2478,401,89739.0,0,11700
2478,402,189681.0,0,10804
2478,401,86173.0,0,9378
2478,404,61406.0,2,25262
2478,401,23649.0,2,9978
2478,401,84270.0,0,9510
2478,402,203655.0,0,23552
2478,401,95117.0,0,25680
2478,401,78707.0,0,26919
2478,401,144722.0,0,24421
2478,405,31986.0,2,24482
2478,401,131565.0,0,13609
2478,407,41295.0,2,10155
2478,402,143697.0,0,25642
2478,401,30400.0,2,14404
2478,401,40194.0,2,9602
2478,403,98741.0,0,9099
2478,403,333116.0,0,23406
2478,402,131110.0,0,8914
2478,402,170652.0,0,8215
2478,402,114752.0,0,23367
2478,401,144682.0,0,20776
2478,401,110881.0,0,24505
2478,403,319700.0,0,8215
2478,402,175794.0,0,8215
2478,403,286521.0,0,9099
2478,401,97328.0,0,13372
2478,405,23688.0,2,23691
2478,401,82967.0,0,10157
2478,403,98654.0,0,8215
2478,402,60659.0,2,23251
2478,410,127247.0,0,23621
2478,401,104751.0,0,25742
2478,401,89695.0,0,24751
2478,402,122919.0,0,14895
2478,401,116699.0,0,13593
2478,402,39479.0,2,9380
2478,401,52304.0,2,9978
2478,401,89205.0,0,9160
2478,403,298495.0,0,23406
2478,401,49295.0,2,21073
2478,402,97649.0,0,26894
2478,401,88347.0,0,21091
2478,401,92462.0,0,24934
2478,403,367738.0,0,20505
2478,402,183718.0,0,24263
2478,402,150967.0,0,13769
2478,401,71564.0,0,8128
2478,401,90186.0,0,8914
2478,402,152831.0,0,10318
2478,401,122996.0,0,24063
2478,401,39997.0,2,21303
2478,401,138877.0,0,9969
2478,401,148299.0,0,23801
2478,401,95025.0,0,8660
2478,402,209519.0,0,10709
2478,402,119341.0,0,23511
2478,403,316766.0,0,25951
2478,401,151200.0,0,8215
2478,402,158662.0,0,25906
2478,402,135808.0,0,9126
2478,401,63488.0,0,9331
2478,401,145834.0,0,8189
2478,401,35050.0,2,26387
2478,401,136044.0,0,13026
2478,402,40969.0,2,26091
2478,401,121784.0,0,10836
2478,401,105670.0,0,8215
2478,403,207056.0,0,10943
2478,401,134255.0,0,14404
2478,403,74417.0,0,26149
2479,401,158765.0,0,21806
2479,401,345000.0,0,21569
2479,401,144722.0,0,15041
2479,401,113390.0,0,23155
2479,401,62774.0,0,26761
2479,401,26469.0,2,25303
2479,401,33483.0,2,21388
2479,401,43575.0,2,21590
2479,401,112878.0,0,25697
2479,401,65840.0,0,23914
2479,401,22923.0,2,21508
2479,401,25396.0,2,21438
2479,402,33630.0,2,25561
2479,401,27185.0,2,21162
2479,402,134203.0,0,10882
2479,401,27792.0,2,21094
2479,401,29685.0,2,23595
2479,401,22458.0,2,25224
2479,402,84783.0,0,21115
2479,403,68646.0,0,21479
2479,401,83847.0,0,21115
2479,410,91895.0,0,21304
2479,401,22078.0,2,23971
2479,401,76869.0,0,24091
2479,402,88252.0,0,21077
2479,410,113142.0,0,23196
2479,401,96174.0,0,22604
2479,401,129983.0,0,23696
2479,402,158794.0,0,23696
2479,405,16669.0,2,25235
2479,401,23867.0,2,23231
2479,401,129977.0,0,25030
2479,401,32710.0,2,10864
2479,402,163834.0,0,23696
2479,401,105118.0,0,21331
2479,401,54880.0,2,21077
2479,401,57026.0,2,26923
2479,401,29023.0,2,26687
2479,401,21146.0,2,26180
2479,405,25496.0,2,26280
2479,401,22555.0,2,21558
2479,401,24374.0,2,21590
2479,402,44318.0,2,26642
3356,401,427255.0,1,14145
3356,400,269930.0,0,8697
3356,400,240730.0,0,12429
3356,400,860804.0,1,8814
3356,400,975577.0,1,8367
3356,400,6933928.0,1,8171
3356,400,1278054.0,1,8242
3356,400,519905.0,1,11745
3356,400,3897212.0,1,8367
3356,400,8818453.0,1,8242
3356,400,12559605.0,1,8145
3356,400,14390763.0,1,9011
3356,400,3082654.0,1,8271
3356,400,21984733.0,1,8358
3356,400,5612860.0,1,8271
3356,400,8714228.0,1,10087
3356,400,14260881.0,1,8092
3356,400,445433.0,1,13481
3356,400,8883540.0,1,8171
3356,400,8097608.0,1,8171
3356,401,634405.0,1,12865
3356,400,9660912.0,1,8697
3356,400,14016201.0,1,9284
3356,400,357561.0,1,12326
3356,400,1886412.0,1,8337
3356,400,796011.0,1,10598
3356,401,141354.0,0,9537
3356,401,343713.0,0,8360
3356,400,6080031.0,1,8306
3356,400,366346.0,1,9011
3356,400,1230229.0,1,9011
3356,400,686544.0,1,8358
3356,400,1494083.0,1,8145
3356,400,480724.0,1,8092
3356,400,1177983.0,1,8092
3356,400,7962477.0,1,8403
3356,400,143115.0,0,8358
3356,400,375069.0,1,8092
3356,401,96757.0,0,12245
3356,401,182536.0,0,10323
3356,400,4838912.0,1,9285
3356,401,154233.0,0,9286
3356,400,245090.0,0,8306
3356,400,196840.0,0,8358
3356,400,423138.0,1,8358
3356,400,3755438.0,1,8306
3356,401,968311.0,1,14072
3356,404,2862752.0,1,8154
3356,401,306456.0,0,12963
3356,400,2834708.0,1,8154
3356,400,1194121.0,1,8222
3356,400,7403335.0,1,8154
3356,401,183007.0,0,13644
3356,401,147271.0,0,14598
3356,400,6246859.0,1,8154
3356,401,355845.0,0,9011
3356,401,178402.0,0,14878
3356,401,454227.0,1,9906
3356,401,82764.0,0,9318
3356,401,273157.0,0,10323
3356,401,179430.0,0,13393
3356,400,827514.0,1,8092
3356,401,384067.0,0,8584
3356,402,184392.0,0,13394
3356,400,327903.0,1,11745
3356,401,132398.0,0,12175
3356,400,2067536.0,1,13113
3356,400,907777.0,1,9284
3356,401,120998.0,0,13751
3356,400,1631882.0,1,9284
3356,400,490447.0,1,13900
3356,401,1517238.0,1,12097
3356,400,8177914.0,1,8533
3356,401,1314020.0,1,14962
3356,401,105830.0,0,14963
3356,401,526973.0,1,15106
3356,401,797598.0,1,14441
3356,400,14393413.0,1,8249
3356,400,330399.0,1,10087
3356,400,817420.0,1,14658
3356,400,3244974.0,1,8306
3356,400,796124.0,1,8814
3356,401,2260221.0,1,12328
3356,400,22050465.0,1,8306
3356,400,65853.0,0,9440
3356,400,2924799.0,1,8367
3356,400,423794.0,1,8092
3356,400,463384.0,1,8092
3356,400,512357.0,1,8092
3356,404,653140.0,1,15098
3356,400,582530.0,1,8171
3356,400,1756376.0,1,8306
3356,400,2668387.0,1,8306
3356,400,1275066.0,1,11293
3356,400,70099.0,0,10087
3356,400,2857898.0,1,10727
3356,401,863207.0,1,8628
3356,400,423716.0,1,8242
3356,400,2293007.0,1,11745
3356,400,301149.0,1,8358
3356,400,17318.0,2,8358
3356,401,121011.0,0,8628
3356,400,345118.0,1,11293
3356,400,140511.0,0,8171
3356,400,72441.0,0,8171
3356,400,1637558.0,1,11293
3356,400,865615.0,1,11293
3356,400,396838.0,1,8092
3356,400,153215.0,0,8092
3356,400,471448.0,1,13900
3356,400,492267.0,1,8092
3356,400,835351.0,1,8306
3356,401,324913.0,0,9877
3356,400,1321937.0,1,8533
3356,400,497394.0,1,8306
3356,401,388451.0,1,14145
3356,400,110161.0,0,8171
3356,400,373614.0,1,8306
3356,401,95229.0,0,14753
3356,400,15686744.0,1,8533
3356,400,119841.0,0,16993
3356,401,92739.0,0,17952
3356,401,424444.0,1,12341
3356,401,140816.0,0,11430
3356,401,106268.0,0,14936
3356,400,9061772.0,1,26636
3356,400,1240426.0,1,9583
3356,400,5539326.0,1,11745
3356,400,1193088.0,1,8242
3356,400,42204176.0,1,9583
3356,400,434637.0,1,21473
3356,400,1392024.0,1,8171
3356,400,8238461.0,1,26467
3356,400,3161605.0,1,21059
3356,400,7753116.0,1,26467
3356,400,3157078.0,1,21059
3356,400,855530.0,1,9583
3356,400,4664931.0,1,21154
3356,400,3332419.0,1,9583
3356,400,6918472.0,1,21154
3356,400,250029.0,0,21154
3356,400,13690296.0,1,9011
3356,400,8388867.0,1,9284
3356,400,216063.0,0,9284
3356,400,2055092.0,1,9284
3356,400,1005470.0,1,8271
3356,400,18213359.0,1,8092
3356,400,2977539.0,1,22582
3356,400,4123554.0,1,8271
3356,400,10863319.0,1,8145
3356,400,2452538.0,1,8171
3356,400,7742847.0,1,8171
3356,400,8909977.0,1,8242
3356,400,766963.0,1,21473
3356,400,1262541.0,1,21473
3356,400,11145922.0,1,21473
3356,400,6412072.0,1,8367
3356,400,7683428.0,1,10087
3356,400,814210.0,1,8367
3356,400,17806579.0,1,8358
3356,400,2280224.0,1,21473
3356,400,759723.0,1,10598
3356,401,354120.0,0,8584
3356,401,137382.0,0,9537
3356,400,331212.0,1,14658
3356,401,246250.0,0,12963
3356,401,267438.0,0,10323
3356,400,268409.0,0,13481
3356,401,130674.0,0,12175
3356,400,62658.0,0,21059
3356,400,9469484.0,1,8306
3356,400,88343.0,0,21059
3356,400,1691199.0,1,8337
3356,400,107409.0,0,9256
3356,400,4292668.0,1,8154
3356,400,1773478.0,1,13113
3356,400,288450.0,0,11745
3356,400,1686771.0,1,21154
3356,400,83613.0,0,21154
3356,401,916580.0,1,26697
3356,400,1420429.0,1,21473
3356,400,1188136.0,1,8533
3356,400,1633959.0,1,8533
3356,400,542079.0,1,8092
3356,401,1457141.0,1,12097
3356,401,307889.0,0,8360
3356,401,248569.0,0,21735
3356,401,353534.0,0,22845
3356,400,4289180.0,1,9285
3356,401,96665.0,0,12245
3356,400,439361.0,1,27029
3356,400,7798.0,2,9583
3356,400,1360327.0,1,8145
3356,401,1847463.0,1,26508
3356,400,936119.0,1,10087
3356,400,3597465.0,1,23870
3356,401,1138576.0,1,14962
3356,401,106331.0,0,14963
3356,401,124517.0,0,24123
3356,401,150691.0,0,13393
3356,400,511982.0,1,8092
3356,400,158776.0,0,8358
3356,400,184211.0,0,8814
3356,400,39345.0,2,21473
3356,401,2100375.0,1,12328
3356,401,321956.0,0,21591
3356,400,238217.0,0,23870
3356,400,90789.0,0,8242
3356,400,18370.0,2,8367
3356,400,1015224.0,1,23502
3356,400,13929132.0,1,8249
3356,400,1777006.0,1,8249
3356,400,350275.0,1,21154
3356,400,140919.0,0,8145
3356,400,104459.0,0,9256
3356,400,21844.0,2,8358
3356,400,512281.0,1,8358
3356,400,443641.0,1,8358
3356,400,423321.0,1,8358
3356,400,602520.0,1,21527
3356,400,67164.0,0,21527
3356,401,1564106.0,1,14441
3356,401,352761.0,0,14145
3356,401,460696.0,1,14072
3356,401,683467.0,1,14072
3356,401,536552.0,1,14072
3356,400,212856.0,0,23985
3356,401,329505.0,0,23982
3356,400,225542.0,0,23988
3356,402,176727.0,0,13394
3356,401,236342.0,0,17939
3356,401,1768590.0,1,27004
3356,400,104256.0,0,8154
3356,401,235341.0,0,24134
3356,401,141758.0,0,9286
3356,400,223294.0,0,8145
3356,400,317341.0,1,8154
3356,400,111413.0,0,16993
3356,401,273152.0,0,21591
3356,401,201538.0,0,26182
3356,401,1450911.0,1,14441
3356,401,105635.0,0,14936
3360,400,7758851.0,1,8016
3360,400,1501963.0,1,8292
3360,400,97426143.0,1,8016
3360,400,14101770.0,1,8292
3360,400,358298.0,1,8705
3360,400,388542.0,1,8705
3360,400,482140.0,1,8705
3360,400,335483.0,0,12522
3360,400,122086.0,0,8016
3360,400,333473.0,0,8016
3360,400,89151984.0,1,8016
3360,401,129681.0,0,8522
3360,401,132663.0,0,8522
3360,401,261529.0,0,9968
3360,401,172109.0,0,14247
3360,401,159494.0,0,14400
3360,400,1962768.0,1,8016
3360,400,58012.0,2,8016
3360,400,91562.0,0,8016
3360,400,4105557.0,1,8016
3360,400,82912294.0,1,8016
3360,400,9554015.0,1,8292
3360,401,117175.0,0,26807
3360,400,363409.0,1,8016
3360,400,336681.0,0,8016
3360,400,92565.0,0,8016
3360,401,46591.0,2,27028
3360,401,182442.0,0,24131
3360,401,130278.0,0,8522
3360,401,160091.0,0,14400
3360,400,603811.0,1,8292
3360,400,419355.0,1,8292
3360,400,82709773.0,1,8016
3360,400,4874803.0,1,8016
3360,401,133259.0,0,8522
3360,401,243010.0,0,9968
3360,400,148264.0,0,8016
3360,401,40628.0,2,24253
3360,400,76667.0,0,8016
3360,400,410028.0,1,17214
3360,402,224988.0,0,17214
3360,402,201422.0,0,17214
3381,401,21480.0,2,11485
3381,401,426086.0,0,10130
3381,401,109985.0,0,20336
3384,400,672845.0,1,8933
3384,400,4347329.0,1,8307
3384,401,213560.0,0,13198
3384,400,717192.0,1,8307
3384,401,195310.0,0,12252
3384,401,362040.0,0,13823
3384,401,149914.0,0,12251
3384,401,1993413.0,1,11877
3384,400,305963.0,0,11877
3384,401,67447.0,0,13198
3384,401,246543.0,0,12068
3384,401,340870.0,0,10168
3384,402,40075.0,2,12932
3384,401,96394.0,0,13310
3384,402,152912.0,0,13673
3384,402,606492.0,1,14360
3384,402,434657.0,1,11291
3384,401,499270.0,1,8851
3384,401,99704.0,0,9161
3384,405,17384.0,2,12695
3384,401,133585.0,0,11247
3384,401,134889.0,0,11593
3384,401,131572.0,0,12090
3384,401,172587.0,0,10175
3384,402,382735.0,0,12090
3384,401,148213.0,0,14362
3384,401,21482.0,2,12937
3384,403,341424.0,0,8752
3384,401,90871.0,0,9314
3384,402,1169610.0,1,12695
3384,400,425774.0,1,8753
3384,401,136526.0,0,10843
3384,401,119739.0,0,9241
3384,400,1764549.0,1,10656
3384,401,30842.0,2,8307
3384,410,82112.0,0,12701
3384,400,267933.0,0,8307
3384,401,96374.0,0,13010
3384,401,143825.0,0,10809
3384,400,2852146.0,1,9417
3384,401,1493883.0,1,12695
3384,401,464183.0,1,9818
3384,401,1173025.0,1,10868
3384,401,127252.0,0,13198
3384,401,112794.0,0,14418
3384,401,456565.0,1,8851
3384,401,640825.0,1,11453
3384,401,131829.0,0,8851
3384,402,1046450.0,1,12695
3384,400,1711533.0,1,10656
3384,401,156050.0,0,26654
3384,401,149914.0,0,11877
3384,401,191592.0,0,9161
3384,401,1427291.0,1,12695
3384,401,256381.0,0,10175
3384,401,573885.0,1,11453
3384,402,153098.0,0,17515
3384,402,374402.0,0,12090
3384,401,132150.0,0,12090
3384,400,1571673.0,1,20330
3384,401,158610.0,0,11877
3384,402,324899.0,0,23043
3384,401,161137.0,0,22636
3384,402,405993.0,1,11291
3384,401,241678.0,0,9161
3384,401,161810.0,0,10175
3384,401,91871.0,0,9314
3384,401,137525.0,0,10843
3384,401,145315.0,0,22309
3384,401,120739.0,0,9241
3384,401,1467828.0,1,21830
3384,400,2522225.0,1,9417
3384,401,1575633.0,1,26909
3384,400,5622333.0,1,26985
3384,401,1114537.0,1,10868
3384,401,436766.0,0,9818
3384,401,625601.0,1,10868
3384,401,433136.0,0,8851
3384,401,78901.0,0,9161
3449,401,463116.0,1,8951
3449,401,669799.0,1,8233
3449,401,94956.0,0,10539
3449,401,699785.0,1,15126
3449,401,402124.0,0,9375
3449,401,2716500.0,1,11715
3449,400,3661691.0,1,9665
3449,401,188842.0,0,14781
3449,401,30281.0,2,14726
3449,401,464192.0,1,8951
3449,401,402124.0,0,9375
3449,400,87874439.0,1,21289
3449,400,17358119.0,1,8039
3449,400,2545799.0,1,8039
3449,401,619909.0,1,8233
3449,401,696887.0,1,15126
3449,400,2679527.0,1,21289
3449,400,1724123.0,1,11715
3449,401,1973511.0,1,8233
3449,401,187361.0,0,14781
3449,401,332375.0,0,8951
3449,401,1346364.0,1,26160
3461,401,64540.0,0,12483
3461,402,140035.0,0,12914
3461,401,87914.0,0,11601
3461,401,139494.0,0,13295
3461,402,132468.0,0,12915
3461,401,87914.0,0,15004
3461,401,142713.0,0,10079
3461,401,41616.0,2,14651
3461,401,23096.0,2,12853
3461,401,112294.0,0,14754
3461,401,22674.0,2,11623
3461,402,138246.0,0,13838
3461,401,112294.0,0,8991
3461,401,111698.0,0,14397
3461,401,22674.0,2,8993
3461,401,129624.0,0,13975
3461,401,86012.0,0,14322
3461,401,88511.0,0,10596
3461,401,23095.0,2,10094
3461,401,102437.0,0,9028
3461,401,64541.0,0,10491
3461,401,109605.0,0,11924
3461,401,83251.0,0,9900
3461,401,22675.0,2,14768
3461,401,87914.0,0,11418
3461,401,87917.0,0,9900
3461,401,135309.0,0,8066
3461,401,136335.0,0,10388
3461,401,109216.0,0,8715
3461,401,28382.0,2,12246
3461,401,181953.0,0,13354
3461,401,111698.0,0,8872
3461,402,168877.0,0,8991
3461,401,157264.0,0,8872
3461,401,105229.0,0,8335
3461,401,112295.0,0,8991
3461,401,88125.0,0,10773
3461,401,23097.0,2,11669
3461,404,335297.0,0,10022
3461,401,111973.0,0,10773
3461,401,58868.0,2,8568
3461,401,139495.0,0,11224
3461,401,81416.0,0,10243
3461,401,134129.0,0,8335
3461,401,112570.0,0,12152
3461,401,60136.0,2,10573
3461,401,111117.0,0,12956
3461,401,149035.0,0,8609
3461,401,23096.0,2,10830
3461,401,34560.0,2,12483
3461,401,52188.0,2,13345
3461,401,162704.0,0,12292
3461,402,137889.0,0,13498
3461,401,38890.0,2,11372
3461,401,91492.0,0,10308
3461,401,131069.0,0,8872
3461,401,74337.0,0,14851
3461,401,88124.0,0,9486
3461,401,27831.0,2,12926
3461,401,24052.0,2,11516
3461,401,41616.0,2,11987
3461,401,154874.0,0,8609
3461,401,111363.0,0,12083
3461,401,22673.0,2,12275
3461,401,65038.0,0,9792
3461,401,64761.0,0,9172
3461,401,23627.0,2,11516
3461,401,52187.0,2,13345
3461,402,157600.0,0,21844
3461,401,88126.0,0,21845
3461,401,88721.0,0,26625
3461,401,27829.0,2,13975
3461,401,52186.0,2,22125
3461,402,145076.0,0,8991
3461,401,108055.0,0,22126
3461,402,99555.0,0,22126
3461,401,27196.0,2,11623
3461,402,139477.0,0,26496
3461,401,88695.0,0,21955
3461,401,112794.0,0,21956
3461,401,115119.0,0,21957
3461,401,143490.0,0,26616
3461,402,143287.0,0,22692
3461,401,81084.0,0,21653
3461,401,132284.0,0,23049
3461,401,106847.0,0,26696
3461,401,28427.0,2,12915
3461,401,27836.0,2,20302
3461,401,148439.0,0,9028
3461,402,142718.0,0,23153
3461,401,111899.0,0,21297
3461,401,23271.0,2,21064
3461,401,111989.0,0,23129
3461,401,104522.0,0,21051
3461,401,52277.0,2,22228
3461,401,23629.0,2,11516
3461,401,83690.0,0,22230
3461,401,210783.0,0,13975
3461,403,64969.0,0,21072
3461,405,19324.0,2,22403
3461,401,235075.0,0,22106
3461,401,114381.0,0,21653
3461,401,28425.0,2,12915
3461,401,90596.0,0,8991
3461,401,160758.0,0,22653
3461,403,64967.0,0,21072
3461,401,139491.0,0,13295
3461,401,29023.0,2,21855
3461,401,90850.0,0,21857
3461,402,48227.0,2,12292
3461,401,78181.0,0,21856
3461,401,89590.0,0,21955
3461,401,23694.0,2,11623
3461,401,115276.0,0,10573
3461,401,85527.0,0,21246
3461,401,87350.0,0,22185
3461,401,23269.0,2,21148
3461,402,144328.0,0,22373
3461,401,94240.0,0,14754
3461,401,129566.0,0,22949
3461,401,139613.0,0,10388
3461,401,182549.0,0,13354
3461,401,42560.0,2,10573
3461,401,110408.0,0,8715
3461,401,112890.0,0,8872
3461,401,108709.0,0,13975
3461,401,21998.0,2,21512
3461,401,24289.0,2,25403
3461,401,89291.0,0,23992
3461,401,59102.0,2,23991
3461,401,136468.0,0,25523
3461,401,90186.0,0,13073
3461,401,92341.0,0,26892
3461,401,92447.0,0,26617
3461,401,24288.0,2,11623
3461,401,41963.0,2,26957
3461,401,42561.0,2,23828
3461,401,93393.0,0,26845
3461,401,91703.0,0,10308
3461,401,115551.0,0,11461
3461,403,65803.0,0,21072
3461,401,5098.0,2,21258
3461,401,43777.0,2,10255
3461,402,140631.0,0,12915
3461,402,140632.0,0,13498
3461,401,163153.0,0,8872
3461,401,23866.0,2,25078
3461,402,143611.0,0,25079
3461,401,147281.0,0,12915
3461,401,53379.0,2,9408
3461,401,22177.0,2,21166
3461,405,17384.0,2,26926
3461,401,113390.0,0,24349
3461,401,115179.0,0,21965
3461,401,142763.0,0,12266
3461,401,35765.0,2,20302
3461,401,112287.0,0,23384
3461,405,20962.0,2,24773
3461,401,35859.0,2,26620
3461,401,134724.0,0,8335
3461,401,23867.0,2,21047
3461,401,22077.0,2,21166
3461,401,57408.0,2,21512
3461,401,139911.0,0,13690
3461,401,140508.0,0,13542
3461,401,116103.0,0,23407
3461,401,29023.0,2,21071
3461,401,106928.0,0,11224
3461,401,23151.0,2,9211
3461,401,118880.0,0,21502
3461,401,117361.0,0,13345
3461,401,22078.0,2,21166
3461,401,29420.0,2,26890
3461,401,97793.0,0,25399
3461,401,116803.0,0,23978
3461,401,22176.0,2,26263
3461,401,41964.0,2,26264
3461,401,89591.0,0,25786
3461,401,35169.0,2,20302
3461,403,65564.0,0,26254
3461,401,24711.0,2,10255
3463,402,794498.0,1,12150
3463,401,19753.0,2,23592
3463,401,125311.0,0,26796
3463,402,730501.0,1,12150
3465,400,878264.0,1,8801
3465,401,187753.0,0,8679
3465,401,139713.0,0,10738
3465,400,2862509.0,1,8801
3465,401,1081201.0,1,8679
3465,400,29338341.0,1,21010
3465,400,936046.0,1,21010
3465,401,122751.0,0,19271
3465,400,892878.0,1,21010
3465,401,118458.0,0,26747
