CODEASSU;CODEINTE;CODECATE;PRIMENETTE;PRIMETOTALE
14102;2478;401;117764.0;145012.0
9828;2478;401;14175.0;21482.0
8555;2478;402;149722.0;183122.0
14074;2478;401;14175.0;21482.0
9122;2478;401;68632.0;86422.0
14748;2478;401;68632.0;86422.0
13429;2478;401;77462.0;96951.0
10286;2478;402;104546.0;129249.0
12178;2478;401;54339.0;69377.0
11268;2478;402;104546.0;129249.0
9176;2478;401;13585.0;20778.0
12565;2478;401;13585.0;20778.0
9828;2478;401;19999.0;28427.0
8254;2478;401;80503.0;100578.0
13659;2478;401;14175.0;21482.0
8254;2478;401;112098.0;133679.0
9001;2478;401;15085.0;22567.0
12201;2478;401;20554.0;29089.0
8275;2478;402;104546.0;129249.0
13456;2478;401;13585.0;20778.0
8744;2478;401;18499.0;26638.0
8832;2478;401;14175.0;21482.0
10170;2478;401;16100.0;23778.0
12733;2478;402;99815.0;123607.0
8660;2478;401;75347.0;94429.0
11647;2478;401;62513.0;79125.0
8914;2478;402;114091.0;140632.0
11472;2478;401;22572.0;31495.0
9969;2478;401;112119.0;138281.0
10836;2478;401;97786.0;121188.0
10848;2478;402;24242.0;33487.0
10318;2478;402;110063.0;135828.0
11582;2478;402;133086.0;163283.0
11582;2478;402;133086.0;163283.0
11155;2478;402;92930.0;115397.0
12087;2478;401;17729.0;25720.0
14714;2478;402;104546.0;129249.0
11634;2478;402;92930.0;115397.0
8215;2478;403;75124.0;94163.0
9898;2478;401;22572.0;31495.0
11153;2478;401;27170.0;36978.0
8931;2478;401;13585.0;20778.0
13318;2478;401;65235.0;82371.0
10688;2478;401;13585.0;20778.0
13488;2478;401;14175.0;21482.0
14537;2478;401;63789.0;80646.0
9485;2478;403;53226.0;68050.0
9288;2478;401;16100.0;23778.0
9740;2478;402;133086.0;163283.0
9740;2478;402;133086.0;163283.0
8218;2478;401;57735.0;73427.0
14552;2478;402;133086.0;163283.0
9051;2478;402;122258.0;150371.0
10180;2478;402;23232.0;32282.0
9618;2478;401;72215.0;90694.0
9052;2478;402;23232.0;32282.0
10160;2478;402;101130.0;125176.0
12497;2478;401;22572.0;31495.0
14422;2478;401;36999.0;48699.0
12080;2478;402;23232.0;32282.0
14026;2478;401;68632.0;86422.0
14751;2478;401;13585.0;20778.0
14190;2478;401;54339.0;69377.0
8215;2478;403;78463.0;98145.0
15094;2478;401;13585.0;20778.0
9126;2478;402;109546.0;135212.0
13043;2478;401;102772.0;127134.0
9496;2478;401;70914.0;89143.0
13837;2478;402;104546.0;129249.0
9288;2478;401;14175.0;21482.0
8189;2478;401;117954.0;145238.0
12107;2478;402;92930.0;115397.0
8189;2478;402;141965.0;173872.0
12635;2478;401;61132.0;77478.0
11995;2478;401;63789.0;80646.0
13026;2478;401;109744.0;135448.0
10999;2478;401;16100.0;23778.0
8215;2478;401;89938.0;111829.0
14752;2478;401;70914.0;89143.0
8950;2478;401;15675.0;23271.0
8215;2478;403;-70802.0;-84431.0
13786;2478;401;90747.0;112794.0
9466;2478;401;16100.0;23778.0
14641;2478;401;89392.0;111178.0
9099;2478;403;78379.0;98045.0
13427;2478;401;18499.0;26638.0
11528;2478;401;53186.0;68002.0
10221;2478;401;15675.0;23271.0
8357;2478;401;39999.0;52277.0
12512;2478;401;15675.0;23271.0
14404;2478;401;108244.0;133659.0
14816;2478;401;102772.0;127134.0
12438;2478;403;158252.0;193294.0
11647;2478;402;74792.0;93768.0
14722;2478;402;171358.0;208923.0
9331;2478;401;48901.0;62892.0
14041;2478;402;133086.0;163283.0
12025;2478;401;87279.0;108658.0
13788;2478;401;102772.0;127134.0
11367;2478;401;67924.0;85577.0
9176;2478;402;23232.0;32282.0
9950;2478;401;68632.0;86422.0
9367;2478;401;87279.0;108658.0
13523;2478;402;104546.0;129249.0
10431;2478;403;222583.0;270008.0
10221;2478;401;19999.0;28427.0
11631;2478;401;68632.0;86422.0
9920;2478;401;120021.0;147703.0
12561;2478;401;79779.0;99714.0
10525;2478;401;90286.0;112244.0
13929;2478;401;87279.0;108658.0
12863;2478;401;54339.0;69377.0
12863;2478;401;-54339.0;-64799.0
21717;2478;401;75424.0;94521.0
8898;2478;401;18499.0;26638.0
8898;2478;401;18499.0;26638.0
20442;2478;401;79779.0;99714.0
8920;2478;402;104546.0;129249.0
13162;2478;402;104546.0;129249.0
8357;2478;401;31351.0;41965.0
26580;2478;401;78414.0;98087.0
26571;2478;401;61132.0;77478.0
21248;2478;401;18499.0;26638.0
9916;2478;401;122454.0;150604.0
20633;2478;402;92930.0;115397.0
20836;2478;405;10291.0;16850.0
20776;2478;401;93522.0;116103.0
26451;2478;401;80503.0;100578.0
20460;2478;401;70914.0;89143.0
12792;2478;402;133086.0;163283.0
8150;2478;402;133086.0;163283.0
8150;2478;402;92930.0;115397.0
8150;2478;402;29944.0;40286.0
21917;2478;401;22572.0;31495.0
8906;2478;401;16958.0;24800.0
9424;2478;401;84273.0;105074.0
10498;2478;401;-52874.0;-63052.0
12377;2478;401;61132.0;77478.0
12953;2478;401;79779.0;99714.0
11949;2478;405;10739.0;17384.0
26436;2478;403;215806.0;261927.0
10606;2478;405;10739.0;17384.0
21919;2478;401;19054.0;27300.0
20631;2478;401;54339.0;69377.0
22460;2478;401;15675.0;23271.0
9365;2478;401;82847.0;103373.0
22656;2478;401;18499.0;26638.0
13072;2478;401;81073.0;101258.0
22681;2478;401;99997.0;123825.0
9424;2478;401;66328.0;83674.0
9599;2478;401;71289.0;89590.0
9510;2478;401;66328.0;83674.0
14637;2478;401;73415.0;92125.0
23149;2478;401;67924.0;85577.0
9099;2478;403;78410.0;98082.0
20917;2478;405;10739.0;17384.0
22002;2478;401;87279.0;108658.0
9099;2478;403;89652.0;111488.0
22232;2478;402;23232.0;32282.0
12859;2478;401;79779.0;99714.0
9001;2478;401;15085.0;22567.0
26740;2478;401;70914.0;89143.0
11382;2478;402;115066.0;141794.0
11383;2478;401;106462.0;131534.0
21107;2478;401;61663.0;78111.0
21723;2478;401;62726.0;79378.0
8215;2478;403;255406.0;309150.0
21025;2478;400;117783.0;759418.0
8989;2478;401;81073.0;101258.0
8189;2478;402;127417.0;156523.0
8215;2478;403;222583.0;270008.0
9828;2478;401;63789.0;80646.0
13788;2478;401;-93762.0;-111811.0
9828;2478;401;90747.0;112794.0
9828;2478;401;105988.0;130969.0
22247;2478;401;70914.0;89143.0
20528;2478;402;23232.0;32282.0
9829;2478;401;97786.0;121188.0
21497;2478;401;14640.0;22037.0
20889;2478;401;112458.0;138685.0
9829;2478;401;61132.0;77478.0
8259;2478;402;125069.0;153723.0
13416;2478;401;61839.0;78321.0
23131;2478;401;53186.0;68002.0
21639;2478;401;40754.0;53177.0
8931;2478;401;13585.0;20778.0
23023;2478;401;96143.0;119229.0
10155;2478;407;15145.0;22638.0
23103;2478;401;93522.0;116103.0
12743;2478;401;73415.0;92125.0
26738;2478;405;10739.0;17384.0
10848;2478;402;24242.0;33487.0
20616;2478;401;78414.0;98087.0
26686;2478;401;73415.0;92125.0
9641;2478;401;61839.0;78321.0
9288;2478;401;13585.0;20778.0
21982;2478;401;15085.0;22567.0
14803;2478;405;10739.0;17384.0
9835;2478;401;93672.0;116282.0
13372;2478;401;59281.0;75270.0
9857;2478;401;87279.0;108658.0
11805;2478;401;68632.0;86422.0
12863;2478;401;54339.0;69377.0
22683;2478;401;13585.0;20778.0
22684;2478;401;88643.0;110285.0
20386;2478;401;54339.0;69377.0
8832;2478;401;14175.0;21482.0
26490;2478;401;61132.0;77478.0
20634;2478;402;104546.0;129249.0
20634;2478;402;104546.0;129249.0
8259;2478;401;64202.0;81139.0
8914;2478;402;101970.0;126178.0
9978;2478;401;17729.0;25720.0
11588;2478;401;222944.0;270439.0
13951;2478;401;68626.0;86415.0
14553;2478;401;105988.0;130969.0
23028;2478;401;67924.0;85577.0
23029;2478;402;133086.0;163283.0
22445;2478;402;24242.0;33487.0
9545;2478;401;87273.0;108651.0
20549;2478;403;169937.0;207228.0
8215;2478;403;78463.0;98145.0
8215;2478;403;78390.0;98058.0
8215;2478;403;78390.0;98058.0
23406;2478;403;266293.0;322133.0
23406;2478;403;266293.0;322133.0
8215;2478;403;78390.0;98058.0
9466;2478;401;16100.0;23778.0
8215;2478;403;78463.0;98145.0
10999;2478;401;16100.0;23778.0
8914;2478;402;101970.0;126178.0
9544;2478;403;174945.0;213200.0
8215;2478;403;220806.0;267890.0
11284;2478;401;13585.0;20778.0
8215;2478;403;255406.0;309150.0
13456;2478;401;13585.0;20778.0
22229;2478;401;67924.0;85577.0
21275;2478;401;16100.0;23778.0
22398;2478;402;25242.0;34680.0
9145;2478;401;70914.0;89143.0
12864;2478;405;9665.0;16104.0
9288;2478;401;16100.0;23778.0
26722;2478;401;70914.0;89143.0
12565;2478;401;13585.0;20778.0
14279;2478;401;61839.0;78321.0
26550;2478;401;68632.0;86422.0
8914;2478;402;114091.0;140632.0
12512;2478;401;15675.0;23271.0
26656;2478;401;79779.0;99714.0
9099;2478;403;78410.0;98082.0
21025;2478;400;48440.0;58765.0
9288;2478;401;70460.0;88602.0
13289;2478;401;61132.0;77478.0
8150;2478;402;133086.0;163283.0
13907;2478;407;79438.0;99308.0
22105;2478;401;18499.0;26638.0
10027;2478;401;101172.0;125226.0
20534;2478;402;66543.0;83931.0
14210;2478;402;46465.0;59987.0
9288;2478;401;14175.0;21482.0
22425;2478;401;24260.0;33508.0
22448;2478;405;18580.0;26735.0
22037;2478;401;89938.0;111829.0
8871;2478;403;227583.0;275971.0
22491;2478;401;80503.0;100578.0
10634;2478;401;54339.0;69377.0
8215;2478;403;75124.0;94163.0
21681;2478;401;13585.0;20778.0
8898;2478;401;73998.0;92821.0
21466;2478;401;17729.0;25720.0
11609;2478;405;18580.0;26735.0
21452;2478;401;45143.0;58411.0
22885;2478;401;13585.0;20778.0
23406;2478;403;274132.0;331481.0
20960;2478;401;13585.0;20778.0
9917;2478;401;35457.0;46861.0
12649;2478;401;70914.0;89143.0
23008;2478;401;18499.0;26638.0
21584;2478;401;35457.0;46861.0
9367;2478;403;250406.0;303187.0
21303;2478;401;14600.0;21989.0
8660;2478;401;54339.0;69377.0
9176;2478;401;13585.0;20778.0
22869;2478;401;14175.0;21482.0
11581;2478;401;54339.0;69377.0
26443;2478;402;149722.0;183122.0
13372;2478;401;77278.0;96732.0
20629;2478;401;61663.0;78111.0
14614;2478;401;61839.0;78321.0
21850;2478;401;16100.0;23778.0
8259;2478;401;118462.0;145844.0
15120;2478;402;129450.0;158947.0
9001;2478;401;15085.0;22567.0
21617;2478;401;79779.0;99714.0
20421;2478;401;45143.0;58411.0
10860;2478;401;106462.0;131534.0
14552;2478;402;159713.0;195037.0
9939;2478;401;27170.0;36978.0
13400;2478;401;15675.0;23271.0
9367;2478;402;149722.0;183122.0
8215;2478;402;92930.0;115397.0
22317;2478;402;31017.0;41566.0
9185;2478;405;9262.0;15623.0
9973;2478;403;245971.0;297899.0
14220;2478;402;108806.0;134330.0
14341;2478;401;40754.0;53177.0
26583;2478;402;133086.0;163283.0
10692;2478;401;97786.0;121188.0
8215;2478;403;78463.0;98145.0
12761;2478;402;28767.0;38883.0
21643;2478;401;13585.0;20778.0
13416;2478;401;81073.0;101258.0
21497;2478;401;29280.0;39494.0
8931;2478;401;13585.0;20778.0
11652;2478;402;133086.0;163283.0
21025;2478;400;-4996.0;-4958.0
21025;2478;400;3319.0;4958.0
21308;2478;401;29280.0;39494.0
11472;2478;401;22572.0;31495.0
11260;2478;401;117021.0;144126.0
15151;2478;401;61132.0;77478.0
14817;2478;401;68632.0;86422.0
10855;2478;401;81073.0;101258.0
9099;2478;403;255406.0;309150.0
8906;2478;401;18499.0;26638.0
22138;2478;401;20554.0;29089.0
9978;2478;401;59281.0;75270.0
23406;2478;403;78461.0;98143.0
21723;2478;405;10739.0;17384.0
21248;2478;401;39999.0;52277.0
21538;2478;402;23232.0;32282.0
21649;2478;402;149722.0;183122.0
10848;2478;402;24242.0;33487.0
8259;2478;402;97930.0;121360.0
8259;2478;402;101970.0;126178.0
12201;2478;401;61663.0;78111.0
21608;2478;402;28767.0;38883.0
21093;2478;401;102772.0;127134.0
21073;2478;401;18499.0;26638.0
13372;2478;401;67715.0;85328.0
9176;2478;402;46465.0;59987.0
11634;2478;401;68632.0;86422.0
21141;2478;402;154722.0;189085.0
22749;2478;407;73275.0;91958.0
9466;2478;401;32201.0;42979.0
9920;2478;401;-83522.0;-99599.0
9896;2478;401;87279.0;108658.0
11284;2478;401;13585.0;20778.0
22737;2478;401;67715.0;85328.0
10999;2478;401;16100.0;23778.0
11173;2478;401;68632.0;86422.0
12117;2478;401;312328.0;377029.0
10855;2478;402;120066.0;147757.0
10943;2478;401;54339.0;69377.0
8215;2478;403;78410.0;98082.0
11153;2478;401;13585.0;20778.0
22163;2478;401;83903.0;104632.0
21275;2478;401;64403.0;81378.0
8623;2478;401;13585.0;20778.0
22445;2478;402;112970.0;139295.0
21723;2478;401;117021.0;144126.0
9288;2478;401;42526.0;55290.0
26443;2478;402;104546.0;129249.0
21709;2478;401;28351.0;38387.0
11382;2478;401;87279.0;108658.0
8357;2478;401;64403.0;81974.0
10836;2478;401;63877.0;81347.0
11844;2478;401;13585.0;21374.0
8215;2478;403;227583.0;276567.0
22891;2478;401;32201.0;42979.0
8215;2478;403;77962.0;98144.0
21303;2478;401;14600.0;22585.0
22618;2478;402;117831.0;145092.0
22619;2478;401;112458.0;138685.0
12943;2478;402;138086.0;169842.0
12313;2478;401;63789.0;81242.0
8871;2478;403;77963.0;98145.0
12146;2478;401;13585.0;21374.0
9026;2478;401;13585.0;21374.0
10805;2478;401;68632.0;86422.0
8215;2478;403;237261.0;288108.0
8259;2478;402;101970.0;126774.0
14404;2478;401;21154.0;29804.0
8215;2478;403;77959.0;98140.0
8215;2478;403;77959.0;98140.0
13871;2478;401;90747.0;113390.0
8150;2478;402;92930.0;115993.0
11356;2478;405;9262.0;15623.0
14729;2478;402;104546.0;129845.0
9001;2478;401;15085.0;23163.0
21688;2478;405;9262.0;15623.0
23031;2478;401;20554.0;29685.0
12733;2478;402;33272.0;44851.0
21953;2478;401;68632.0;87018.0
8871;2478;403;77962.0;98144.0
11858;2478;401;90747.0;113390.0
10042;2478;403;236495.0;287194.0
13400;2478;401;15675.0;23867.0
12144;2478;401;57735.0;74023.0
22445;2478;401;78377.0;98639.0
22602;2478;401;27170.0;37574.0
21797;2478;405;10739.0;17384.0
10943;2478;403;236495.0;287194.0
10943;2478;403;222583.0;270604.0
10943;2478;403;222583.0;270604.0
21181;2478;401;15085.0;23163.0
8914;2478;402;101970.0;126774.0
21879;2478;402;23232.0;32878.0
8215;2478;403;77962.0;98144.0
14151;2478;405;10291.0;16850.0
20818;2478;401;61132.0;78074.0
9288;2478;401;32551.0;43992.0
8931;2478;401;13585.0;21374.0
9360;2478;403;250406.0;303783.0
22187;2478;401;13585.0;21374.0
22882;2478;402;166358.0;203556.0
11581;2478;401;79779.0;100310.0
22047;2478;401;13585.0;21374.0
22046;2478;402;16184.0;24473.0
10943;2478;403;222583.0;270604.0
8357;2478;401;82218.0;103219.0
8357;2478;401;102772.0;127730.0
10943;2478;403;222583.0;270604.0
22979;2478;405;18580.0;26735.0
14552;2478;402;97930.0;121956.0
21236;2478;401;20554.0;29685.0
23001;2478;404;204209.0;248097.0
21402;2478;401;45143.0;59007.0
20578;2478;401;54339.0;69973.0
10155;2478;407;15145.0;23234.0
23134;2478;401;16100.0;24374.0
9289;2478;403;249371.0;302549.0
9380;2478;402;57533.0;73782.0
18750;2478;401;19999.0;29023.0
26898;2478;401;101572.0;126299.0
8259;2478;402;101970.0;126774.0
22115;2478;401;101572.0;126299.0
9099;2478;403;77962.0;98144.0
23136;2478;401;13585.0;21374.0
14428;2478;402;69697.0;88288.0
21073;2478;401;18499.0;27234.0
21070;2478;401;14175.0;22078.0
22331;2478;404;45749.0;59133.0
22335;2478;401;16780.0;25185.0
21538;2478;402;23232.0;32878.0
22188;2478;402;23232.0;32878.0
18001;2478;405;10291.0;16850.0
11284;2478;401;13585.0;21374.0
12023;2478;401;53186.0;68598.0
13604;2478;401;83247.0;104446.0
12644;2478;401;73415.0;92721.0
12981;2478;402;112706.0;139576.0
10999;2478;401;16100.0;24374.0
9289;2478;403;74035.0;93461.0
8150;2478;403;222583.0;270604.0
24418;2478;401;17729.0;26316.0
10804;2478;403;255406.0;309746.0
12438;2478;403;174945.0;213796.0
25557;2478;401;87279.0;109254.0
8914;2478;402;101970.0;126774.0
8128;2478;401;27748.0;38263.0
20534;2478;402;33272.0;44851.0
13541;2478;401;58473.0;74903.0
12613;2478;401;54339.0;69973.0
26978;2478;400;144242.0;865045.0
8623;2478;401;13585.0;21374.0
26944;2478;405;10739.0;17384.0
23622;2478;401;16175.0;24462.0
21303;2478;401;14600.0;22585.0
23711;2478;401;11694.0;19119.0
11844;2478;401;13585.0;21374.0
20795;2478;405;10739.0;17384.0
23911;2478;405;10291.0;16850.0
23911;2478;405;10291.0;16850.0
23637;2478;401;13585.0;21374.0
20594;2478;403;227583.0;276567.0
13456;2478;401;13585.0;21374.0
8189;2478;402;124381.0;153499.0
8189;2478;401;101172.0;125822.0
9099;2478;403;266293.0;322729.0
14210;2478;402;69697.0;88288.0
11528;2478;401;96143.0;119825.0
12733;2478;402;66543.0;84527.0
25151;2478;401;117764.0;145608.0
13557;2478;401;17729.0;26316.0
11849;2478;401;51387.0;66453.0
10848;2478;402;24242.0;34083.0
25483;2478;401;40754.0;53773.0
25482;2478;401;20554.0;29685.0
13400;2478;401;31351.0;42561.0
8871;2478;403;227583.0;276567.0
12953;2478;402;62038.0;79154.0
10697;2478;401;90286.0;112840.0
23917;2478;401;17729.0;26316.0
14229;2478;401;54339.0;69973.0
20707;2478;403;64807.0;82457.0
14446;2478;405;10739.0;17384.0
21264;2478;403;77962.0;98144.0
8914;2478;405;18580.0;26735.0
24721;2478;401;80503.0;101174.0
8931;2478;401;13585.0;21374.0
9288;2478;401;13585.0;21374.0
8950;2478;401;15675.0;23867.0
9643;2478;401;115458.0;142858.0
23434;2478;405;10600.0;17218.0
12698;2478;402;104546.0;129845.0
13346;2478;401;79779.0;100310.0
21107;2478;401;18499.0;27234.0
21308;2478;401;29280.0;40090.0
9618;2478;401;67715.0;85924.0
21873;2478;401;28351.0;38983.0
21236;2478;401;20554.0;29685.0
20838;2478;401;87279.0;109254.0
21452;2478;402;166358.0;203556.0
8661;2478;401;22572.0;32091.0
9914;2478;402;23232.0;32878.0
8215;2478;403;227583.0;276567.0
24772;2478;401;16100.0;24374.0
23795;2478;401;14175.0;22078.0
24917;2478;405;10739.0;17384.0
25491;2478;401;14175.0;22078.0
8215;2478;403;227583.0;276567.0
8215;2478;403;77962.0;98144.0
9973;2478;403;237261.0;288108.0
25493;2478;401;102772.0;127730.0
23713;2478;405;18580.0;26735.0
21181;2478;401;15085.0;23163.0
24993;2478;405;10739.0;17384.0
27022;2478;405;10739.0;17384.0
20549;2478;403;169937.0;207824.0
21070;2478;401;28351.0;38983.0
21532;2478;401;19229.0;28105.0
21532;2478;403;60646.0;77495.0
21532;2478;403;62315.0;79485.0
21091;2478;401;25349.0;35402.0
21403;2478;401;13585.0;21374.0
22333;2478;402;148833.0;182658.0
9544;2478;403;174945.0;213796.0
21073;2478;401;18499.0;27234.0
8215;2478;403;77963.0;98145.0
9466;2478;401;16100.0;24374.0
8215;2478;403;227583.0;276567.0
8215;2478;403;227583.0;276567.0
21406;2478;401;16100.0;24374.0
13162;2478;402;104546.0;129845.0
24001;2478;401;18499.0;27234.0
23511;2478;403;58315.0;74715.0
9939;2478;401;45254.0;59139.0
14443;2478;403;237261.0;288108.0
24054;2478;405;18580.0;26735.0
20707;2478;403;-44621.0;-53211.0
20707;2478;402;36760.0;49011.0
21264;2478;403;-73904.0;-88131.0
21264;2478;402;58759.0;75244.0
9770;2478;401;23553.0;33261.0
11284;2478;401;13585.0;21374.0
10847;2478;401;113488.0;140509.0
21025;2478;400;80011.0;100588.0
8914;2478;402;101970.0;126774.0
9001;2478;401;25760.0;35893.0
10999;2478;401;64403.0;81974.0
8215;2478;402;112746.0;139624.0
25080;2478;405;18580.0;26735.0
11700;2478;401;70914.0;89739.0
21347;2478;401;13585.0;21374.0
23716;2478;405;10739.0;17384.0
8043;2478;403;266293.0;322729.0
10804;2478;402;154722.0;189681.0
21577;2478;401;13585.0;21374.0
26835;2478;405;18580.0;26735.0
9378;2478;401;67924.0;86173.0
13749;2478;401;79779.0;100310.0
8128;2478;401;27748.0;38263.0
25262;2478;404;46655.0;61406.0
20534;2478;402;33272.0;44851.0
9978;2478;401;15493.0;23649.0
9510;2478;401;66328.0;84270.0
8215;2478;403;77962.0;98144.0
23552;2478;402;58759.0;75244.0
23552;2478;402;166440.0;203655.0
14817;2478;401;87279.0;109254.0
25196;2478;401;17729.0;26316.0
25307;2478;401;90286.0;112840.0
25680;2478;401;75424.0;95117.0
23799;2478;401;80503.0;101174.0
23801;2478;401;80503.0;101174.0
8914;2478;402;101970.0;126774.0
26919;2478;401;61663.0;78707.0
25364;2478;402;58759.0;75244.0
24421;2478;401;117021.0;144722.0
13285;2478;401;70914.0;89739.0
24482;2478;405;22984.0;31986.0
24529;2478;402;23232.0;32878.0
13609;2478;401;105988.0;131565.0
9099;2478;403;77963.0;98145.0
9099;2478;403;266293.0;322729.0
10155;2478;407;30290.0;41295.0
25642;2478;402;116162.0;143697.0
25643;2478;402;23232.0;32878.0
14404;2478;401;21154.0;30400.0
21264;2478;402;-55217.0;-65846.0
9099;2478;403;227583.0;276567.0
9602;2478;401;29366.0;40194.0
9099;2478;403;78463.0;98741.0
23406;2478;403;275003.0;333116.0
8914;2478;402;105606.0;131110.0
21303;2478;401;14600.0;22585.0
8856;2478;401;14175.0;22078.0
8215;2478;402;138765.0;170652.0
23367;2478;402;91889.0;114752.0
13456;2478;401;13585.0;21374.0
20776;2478;401;116988.0;144682.0
10042;2478;402;104546.0;129845.0
10042;2478;402;104546.0;129845.0
24505;2478;401;88643.0;110881.0
8215;2478;403;263753.0;319700.0
8871;2478;403;227583.0;276567.0
8215;2478;402;143077.0;175794.0
9099;2478;403;235930.0;286521.0
13372;2478;401;77278.0;97328.0
10848;2478;402;24242.0;34083.0
8215;2478;403;77962.0;98144.0
10804;2478;403;255406.0;309746.0
8950;2478;401;15675.0;23867.0
8931;2478;401;27170.0;37574.0
24593;2478;401;13585.0;21374.0
11844;2478;401;13585.0;21374.0
8043;2478;403;237261.0;288108.0
8478;2478;401;54339.0;69973.0
26952;2478;405;10291.0;16850.0
23691;2478;405;16025.0;23688.0
10157;2478;401;65235.0;82967.0
23690;2478;401;15493.0;23649.0
8215;2478;403;78390.0;98654.0
8280;2478;401;75424.0;95117.0
8215;2478;403;227583.0;276567.0
23251;2478;402;46528.0;60659.0
23254;2478;401;13585.0;21374.0
23621;2478;410;102367.0;127247.0
21414;2478;401;16100.0;24374.0
8871;2478;403;77962.0;98144.0
8871;2478;403;77962.0;98144.0
25742;2478;401;83503.0;104751.0
8623;2478;401;13585.0;21374.0
21107;2478;401;18499.0;27234.0
9099;2478;403;77963.0;98145.0
23873;2478;405;10739.0;17384.0
9099;2478;403;255406.0;309746.0
23705;2478;401;18499.0;27234.0
24882;2478;402;46528.0;60659.0
12826;2478;401;13585.0;21374.0
11153;2478;401;13585.0;21374.0
21607;2478;402;23232.0;32878.0
25472;2478;402;104546.0;129845.0
24751;2478;401;70877.0;89695.0
14895;2478;402;98738.0;122919.0
14938;2478;402;104546.0;129845.0
8871;2478;401;73415.0;92721.0
21452;2478;401;22572.0;32091.0
13593;2478;401;93522.0;116699.0
14751;2478;401;67924.0;86173.0
25613;2478;401;96143.0;119825.0
23779;2478;401;67924.0;86173.0
9145;2478;401;-28754.0;-34289.0
20605;2478;402;57533.0;73782.0
9380;2478;402;28767.0;39479.0
21402;2478;401;22572.0;32091.0
23406;2478;403;275003.0;333116.0
9978;2478;401;39521.0;52304.0
16514;2478;405;10291.0;16850.0
9160;2478;401;70466.0;89205.0
23406;2478;403;245971.0;298495.0
21073;2478;401;36999.0;49295.0
23406;2478;403;245971.0;298495.0
8914;2478;401;73415.0;92721.0
21532;2478;403;60646.0;77495.0
21403;2478;401;13585.0;21374.0
21406;2478;401;16100.0;24374.0
9466;2478;401;16100.0;24374.0
23505;2478;401;75424.0;95117.0
11634;2478;402;104546.0;129845.0
26894;2478;402;77547.0;97649.0
21091;2478;401;69747.0;88347.0
9288;2478;401;13585.0;21374.0
23223;2478;401;67924.0;86173.0
8871;2478;402;138086.0;169842.0
9099;2478;403;77962.0;98144.0
25472;2478;402;104546.0;129845.0
11284;2478;401;40754.0;53773.0
24185;2478;402;23232.0;32878.0
26628;2478;402;104546.0;129845.0
8215;2478;403;77963.0;98145.0
14404;2478;403;77963.0;98145.0
9001;2478;401;25760.0;35893.0
8215;2478;403;77963.0;98145.0
25119;2478;401;17729.0;26316.0
24279;2478;405;10739.0;17384.0
24934;2478;401;73198.0;92462.0
20505;2478;403;304036.0;367738.0
24933;2478;401;93522.0;116699.0
24263;2478;402;149722.0;183718.0
13557;2478;401;79779.0;100310.0
24282;2478;401;61132.0;78074.0
11634;2478;402;92930.0;115993.0
13769;2478;402;122258.0;150967.0
20534;2478;402;33272.0;44851.0
8128;2478;401;55673.0;71564.0
23730;2478;405;18580.0;26735.0
21236;2478;401;20554.0;29685.0
25356;2478;405;17805.0;25810.0
24442;2478;405;10739.0;17384.0
23746;2478;401;14175.0;22078.0
9978;2478;401;15493.0;23649.0
14729;2478;401;67924.0;86173.0
21248;2478;401;18499.0;27234.0
13017;2478;401;87279.0;109254.0
11268;2478;402;104546.0;129845.0
14102;2478;401;105988.0;131565.0
8906;2478;401;18499.0;27234.0
23820;2478;405;18580.0;26735.0
8043;2478;403;245971.0;298495.0
8043;2478;403;245971.0;298495.0
8043;2478;403;245971.0;298495.0
23888;2478;401;79779.0;100310.0
24492;2478;401;102772.0;127730.0
8914;2478;401;71289.0;90186.0
14631;2478;401;17729.0;26316.0
23976;2478;405;10739.0;17384.0
8150;2478;401;87279.0;109254.0
9554;2478;402;23232.0;32878.0
8254;2478;401;80503.0;101174.0
25359;2478;405;10739.0;17384.0
10489;2478;401;80503.0;101174.0
8856;2478;401;14175.0;22078.0
23989;2478;401;22572.0;32091.0
10318;2478;402;123821.0;152831.0
13840;2478;401;14175.0;22078.0
24063;2478;401;98802.0;122996.0
24059;2478;401;20554.0;29685.0
21303;2478;401;29201.0;39997.0
11647;2478;401;87279.0;109254.0
24138;2478;405;10739.0;17384.0
9969;2478;401;112119.0;138877.0
8215;2478;403;77963.0;98145.0
8832;2478;401;14175.0;22078.0
25627;2478;401;68632.0;87018.0
12733;2478;402;33272.0;44851.0
13400;2478;401;15675.0;23867.0
25713;2478;405;10739.0;17384.0
25716;2478;405;10739.0;17384.0
23801;2478;401;120021.0;148299.0
24547;2478;401;14175.0;22078.0
12967;2478;405;10739.0;17384.0
21466;2478;401;17729.0;26316.0
20838;2478;403;255406.0;309746.0
8660;2478;401;75347.0;95025.0
10709;2478;402;171358.0;209519.0
21093;2478;401;-38856.0;-46336.0
24705;2478;401;102772.0;127730.0
8871;2478;402;-123332.0;-147074.0
23511;2478;402;95738.0;119341.0
14537;2478;401;63789.0;81242.0
9740;2478;402;138086.0;169842.0
9740;2478;402;138086.0;169842.0
21308;2478;401;29280.0;40090.0
25951;2478;403;261293.0;316766.0
21107;2478;401;18499.0;27234.0
13318;2478;401;65235.0;82967.0
26741;2478;401;17729.0;26316.0
11844;2478;401;13585.0;21374.0
21414;2478;401;16100.0;24374.0
26209;2478;401;17729.0;26316.0
26088;2478;401;16100.0;24374.0
21308;2478;401;25760.0;35893.0
